지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
수원,2024-03-01 05:00,-2.2,3.3,290.0,34.0,1.8,-15.9,1019.3,1024.4,7.0,0.0,5000.0,-2.0
수원,2024-03-01 06:00,-2.8,5.8,290.0,27.0,1.3,-19.2,1019.4,1024.5,0.0,0.0,5000.0,-2.7
수원,2024-03-01 07:00,-3.8,4.8,290.0,27.0,1.2,-20.1,1020.0,1025.1,0.0,0.0,4990.0,-3.3
수원,2024-03-01 08:00,-4.1,6.4,290.0,31.0,1.4,-18.7,1020.4,1025.6,0.0,0.0,5000.0,-3.1
수원,2024-03-01 09:00,-3.9,6.2,290.0,32.0,1.5,-18.2,1020.5,1025.7,0.0,0.0,5000.0,-0.9
수원,2024-03-01 10:00,-3.0,4.4,290.0,33.0,1.6,-17.0,1020.7,1025.8,0.0,0.0,5000.0,2.5
수원,2024-03-01 11:00,-2.5,4.0,290.0,31.0,1.6,-17.3,1020.5,1025.6,0.0,0.0,4921.0,5.9
수원,2024-03-01 12:00,-2.0,6.3,290.0,30.0,1.6,-17.3,1020.4,1025.5,0.0,0.0,4944.0,10.8
수원,2024-03-01 13:00,-1.9,6.6,290.0,26.0,1.4,-18.9,1019.9,1025.0,0.0,0.0,4934.0,12.4
수원,2024-03-01 14:00,-2.1,5.6,270.0,27.0,1.4,-18.6,1019.4,1024.5,0.0,0.0,4859.0,12.2
수원,2024-03-01 15:00,-1.7,5.5,270.0,34.0,1.8,-15.5,1019.1,1024.2,1.0,1.0,4987.0,10.8
수원,2024-03-01 16:00,-1.3,4.3,290.0,37.0,2.1,-14.1,1018.8,1023.9,1.0,1.0,5000.0,8.9
수원,2024-03-01 17:00,-2.2,5.2,270.0,37.0,1.9,-14.9,1018.8,1023.9,1.0,1.0,5000.0,1.4
수원,2024-03-01 18:00,-3.2,4.3,270.0,40.0,1.9,-14.9,1019.0,1024.1,0.0,0.0,5000.0,-0.8
수원,2024-03-01 19:00,-4.2,4.3,290.0,44.0,2.0,-14.6,1019.7,1024.9,0.0,0.0,5000.0,-1.7
수원,2024-03-01 20:00,-4.7,4.1,290.0,41.0,1.8,-15.9,1020.4,1025.6,0.0,0.0,5000.0,-2.4
수원,2024-03-01 21:00,-5.3,3.6,320.0,42.0,1.7,-16.2,1021.0,1026.2,0.0,0.0,5000.0,-3.1
수원,2024-03-01 22:00,-5.8,3.3,320.0,45.0,1.8,-15.8,1021.7,1026.9,0.0,0.0,5000.0,-3.6
수원,2024-03-01 23:00,-6.1,3.4,320.0,45.0,1.7,-16.1,1022.0,1027.2,0.0,0.0,4989.0,-4.0
수원,2024-03-02 00:00,-6.5,2.5,320.0,45.0,1.7,-16.4,1022.0,1027.2,0.0,0.0,4994.0,-4.3
수원,2024-03-02 01:00,-7.1,1.7,320.0,49.0,1.8,-16.0,1022.0,1027.2,0.0,0.0,5000.0,-4.5
수원,2024-03-02 02:00,-7.8,0.5,320.0,51.0,1.7,-16.1,1021.7,1026.9,0.0,0.0,5000.0,-4.6
수원,2024-03-02 03:00,-8.2,0.6,230.0,56.0,1.8,-15.4,1021.2,1026.4,0.0,0.0,4000.0,-4.9
수원,2024-03-02 04:00,-8.2,1.0,110.0,57.0,1.9,-15.2,1020.3,1025.5,0.0,0.0,5000.0,-4.9
수원,2024-03-02 05:00,-8.3,0.3,0.0,60.0,2.0,-14.7,1019.6,1024.8,0.0,0.0,4997.0,-5.0
수원,2024-03-02 06:00,-7.5,2.4,180.0,58.0,2.0,-14.3,1019.3,1024.5,0.0,0.0,4861.0,-5.3
수원,2024-03-02 07:00,-7.6,2.4,140.0,59.0,2.0,-14.2,1019.3,1024.5,0.0,0.0,4422.0,-5.5
수원,2024-03-02 08:00,-6.3,1.6,110.0,57.0,2.2,-13.4,1019.6,1024.8,0.0,0.0,4406.0,-4.4
수원,2024-03-02 09:00,-4.2,2.3,140.0,49.0,2.2,-13.3,1019.2,1024.4,0.0,0.0,4586.0,-1.1
수원,2024-03-02 10:00,-2.5,3.2,160.0,53.0,2.7,-10.7,1018.6,1023.7,0.0,0.0,4136.0,2.8
수원,2024-03-02 11:00,-0.2,3.5,160.0,52.0,3.1,-8.8,1018.0,1023.1,0.0,0.0,4394.0,7.1
수원,2024-03-02 12:00,2.0,5.2,230.0,54.0,3.8,-6.3,1017.1,1022.1,7.0,7.0,4887.0,9.7
수원,2024-03-02 13:00,1.8,5.0,230.0,56.0,3.9,-6.0,1015.8,1020.8,9.0,9.0,5000.0,3.9
수원,2024-03-02 14:00,3.6,5.3,230.0,49.0,3.9,-6.1,1014.4,1019.4,7.0,7.0,5000.0,10.0
수원,2024-03-02 15:00,4.2,5.2,230.0,46.0,3.8,-6.4,1013.6,1018.6,7.0,7.0,5000.0,8.5
수원,2024-03-02 16:00,3.6,4.4,230.0,49.0,3.9,-6.1,1013.3,1018.3,8.0,8.0,5000.0,4.8
수원,2024-03-02 17:00,3.1,4.4,200.0,54.0,4.1,-5.3,1012.9,1017.9,8.0,8.0,4773.0,2.7
수원,2024-03-02 18:00,3.2,3.7,200.0,56.0,4.3,-4.7,1012.5,1017.5,6.0,6.0,5000.0,1.9
수원,2024-03-02 19:00,2.6,2.6,200.0,60.0,4.4,-4.3,1012.6,1017.6,7.0,7.0,5000.0,0.7
수원,2024-03-02 20:00,2.4,3.4,180.0,62.0,4.5,-4.1,1012.3,1017.3,7.0,7.0,4887.0,0.1
수원,2024-03-02 21:00,2.5,2.7,200.0,65.0,4.8,-3.4,1012.5,1017.5,8.0,8.0,4069.0,0.1
수원,2024-03-02 22:00,2.5,2.6,180.0,67.0,4.9,-3.0,1012.5,1017.5,9.0,9.0,3700.0,0.3
수원,2024-03-02 23:00,2.5,2.7,180.0,70.0,5.1,-2.4,1012.1,1017.1,9.0,8.0,2973.0,0.2
수원,2024-03-03 00:00,2.7,1.7,200.0,72.0,5.4,-1.8,1012.3,1017.3,7.0,7.0,2250.0,0.6
수원,2024-03-03 01:00,3.0,0.8,250.0,75.0,5.7,-1.0,1012.2,1017.2,7.0,7.0,1338.0,0.8
수원,2024-03-03 02:00,4.3,3.3,250.0,77.0,6.4,0.6,1012.2,1017.1,9.0,9.0,569.0,1.5
수원,2024-03-03 03:00,4.1,4.7,290.0,76.0,6.2,0.2,1012.2,1017.1,5.0,5.0,538.0,1.2
수원,2024-03-03 04:00,3.3,3.3,270.0,77.0,6.0,-0.3,1012.5,1017.5,0.0,0.0,533.0,0.2
수원,2024-03-03 05:00,2.4,2.5,270.0,82.0,6.0,-0.3,1012.7,1017.7,0.0,0.0,425.0,-0.7
수원,2024-03-03 06:00,0.8,0.3,0.0,87.0,5.6,-1.1,1012.8,1017.8,0.0,0.0,344.0,-0.8
수원,2024-03-03 07:00,-0.5,0.1,0.0,89.0,5.3,-2.0,1013.2,1018.2,0.0,0.0,255.0,-1.1
수원,2024-03-03 08:00,-0.4,0.3,0.0,94.0,5.6,-1.2,1013.7,1018.7,0.0,0.0,230.0,-0.8
수원,2024-03-03 09:00,1.8,0.0,0.0,89.0,6.2,0.1,1013.8,1018.8,0.0,0.0,355.0,0.7
수원,2024-03-03 10:00,4.2,1.1,230.0,73.0,6.0,-0.2,1013.9,1018.9,0.0,0.0,482.0,8.0
수원,2024-03-03 11:00,5.8,2.5,290.0,64.0,5.9,-0.4,1013.9,1018.8,9.0,9.0,609.0,10.5
수원,2024-03-03 12:00,5.4,2.2,270.0,68.0,6.1,0.0,1014.0,1018.9,9.0,9.0,582.0,7.0
수원,2024-03-03 13:00,6.4,2.0,290.0,65.0,6.2,0.2,1013.3,1018.2,9.0,9.0,615.0,9.3
수원,2024-03-03 14:00,8.3,3.4,250.0,63.0,6.9,1.6,1012.3,1017.2,7.0,7.0,648.0,14.3
수원,2024-03-03 15:00,8.9,3.9,290.0,58.0,6.6,1.0,1011.7,1016.6,3.0,3.0,729.0,15.4
수원,2024-03-03 16:00,8.4,3.8,290.0,63.0,6.9,1.7,1011.6,1016.5,1.0,1.0,684.0,12.8
수원,2024-03-03 17:00,7.7,3.3,290.0,68.0,7.1,2.1,1011.9,1016.8,0.0,0.0,634.0,9.0
수원,2024-03-03 18:00,6.3,2.6,270.0,73.0,7.0,1.8,1012.3,1017.2,0.0,0.0,558.0,5.4
수원,2024-03-03 19:00,5.1,1.9,270.0,81.0,7.1,2.1,1013.0,1017.9,0.0,0.0,473.0,3.5
수원,2024-03-03 20:00,4.5,2.0,270.0,80.0,6.7,1.3,1013.8,1018.7,0.0,0.0,496.0,2.1
수원,2024-03-03 21:00,3.5,2.1,290.0,83.0,6.5,0.8,1014.5,1019.5,0.0,0.0,450.0,1.0
수원,2024-03-03 22:00,2.4,0.4,0.0,86.0,6.2,0.2,1015.1,1020.1,0.0,0.0,380.0,0.0
수원,2024-03-03 23:00,1.5,1.1,250.0,90.0,6.1,0.0,1015.3,1020.3,0.0,0.0,312.0,-0.6
수원,2024-03-04 00:00,0.4,0.3,0.0,92.0,5.8,-0.7,1015.9,1020.9,0.0,0.0,246.0,-0.7
수원,2024-03-04 01:00,-0.1,0.8,230.0,95.0,5.8,-0.8,1016.4,1021.5,0.0,0.0,209.0,-0.9
수원,2024-03-04 02:00,-0.5,0.9,290.0,96.0,5.7,-1.0,1016.8,1021.9,0.0,0.0,159.0,-1.0
수원,2024-03-04 03:00,-1.2,0.3,0.0,96.0,5.4,-1.7,1016.6,1021.7,0.0,0.0,132.0,-1.2
수원,2024-03-04 04:00,-1.5,0.8,250.0,97.0,5.3,-1.9,1016.8,1021.9,0.0,0.0,140.0,-1.4
수원,2024-03-04 05:00,-1.7,0.7,320.0,97.0,5.2,-2.1,1017.4,1022.5,0.0,0.0,148.0,-1.5
수원,2024-03-04 06:00,-2.1,0.9,290.0,97.0,5.1,-2.5,1017.7,1022.8,0.0,0.0,175.0,-1.7
수원,2024-03-04 07:00,-2.3,0.8,270.0,96.0,5.0,-2.8,1018.1,1023.2,0.0,0.0,178.0,-1.9
수원,2024-03-04 08:00,-1.1,0.5,20.0,97.0,5.5,-1.5,1018.5,1023.6,0.0,0.0,329.0,-1.2
수원,2024-03-04 09:00,2.2,1.6,110.0,71.0,5.1,-2.5,1019.1,1024.1,0.0,0.0,843.0,0.5
수원,2024-03-04 10:00,5.0,3.1,90.0,41.0,3.6,-7.1,1019.0,1024.0,0.0,0.0,1736.0,7.5
수원,2024-03-04 11:00,6.7,1.9,90.0,39.0,3.8,-6.3,1018.8,1023.7,1.0,0.0,1793.0,14.7
수원,2024-03-04 12:00,8.0,2.2,140.0,35.0,3.8,-6.5,1017.8,1022.7,1.0,0.0,1706.0,20.0
수원,2024-03-04 13:00,9.5,2.3,180.0,33.0,3.9,-6.0,1016.8,1021.7,4.0,0.0,1789.0,22.1
수원,2024-03-04 14:00,10.4,1.6,70.0,30.0,3.8,-6.4,1015.9,1020.8,7.0,0.0,1922.0,22.2
수원,2024-03-04 15:00,10.7,2.0,180.0,29.0,3.7,-6.6,1015.1,1019.9,8.0,0.0,1734.0,18.8
수원,2024-03-04 16:00,11.1,0.9,200.0,32.0,4.2,-5.0,1014.9,1019.7,8.0,0.0,1623.0,15.4
수원,2024-03-04 17:00,10.9,1.4,230.0,33.0,4.3,-4.7,1014.9,1019.7,8.0,0.0,1439.0,11.2
수원,2024-03-04 18:00,9.8,1.5,270.0,41.0,5.0,-2.8,1015.1,1019.9,8.0,4.0,1109.0,7.7
수원,2024-03-04 19:00,8.3,1.1,340.0,47.0,5.2,-2.3,1014.8,1019.7,9.0,8.0,1151.0,5.6
수원,2024-03-04 20:00,7.6,1.3,320.0,50.0,5.2,-2.1,1014.6,1019.5,10.0,10.0,1073.0,5.1
수원,2024-03-04 21:00,7.0,1.7,290.0,54.0,5.4,-1.6,1014.4,1019.3,9.0,9.0,1049.0,4.3
수원,2024-03-04 22:00,6.3,0.4,0.0,55.0,5.3,-2.0,1014.5,1019.4,10.0,10.0,1116.0,3.6
수원,2024-03-04 23:00,7.1,1.6,50.0,44.0,4.4,-4.3,1014.1,1019.0,10.0,10.0,1563.0,3.8
수원,2024-03-05 00:00,6.4,0.6,340.0,52.0,5.0,-2.7,1013.6,1018.5,10.0,10.0,1241.0,3.8
수원,2024-03-05 01:00,6.1,0.6,340.0,49.0,4.6,-3.8,1013.6,1018.5,10.0,10.0,1531.0,3.6
수원,2024-03-05 02:00,7.4,1.6,50.0,35.0,3.6,-7.0,1013.0,1017.9,10.0,10.0,2066.0,3.6
수원,2024-03-05 03:00,6.6,0.9,320.0,41.0,4.0,-5.7,1012.7,1017.6,9.0,9.0,2005.0,3.5
수원,2024-03-05 04:00,6.8,1.0,110.0,39.0,3.8,-6.2,1012.2,1017.1,9.0,9.0,1888.0,3.5
수원,2024-03-05 05:00,6.4,1.3,140.0,41.0,3.9,-5.9,1012.1,1017.0,10.0,3.0,1999.0,3.3
수원,2024-03-05 06:00,6.7,1.9,110.0,40.0,3.9,-5.9,1011.7,1016.6,10.0,5.0,2288.0,3.3
수원,2024-03-05 07:00,7.2,2.8,160.0,46.0,4.7,-3.6,1011.5,1016.4,10.0,6.0,1786.0,3.7
수원,2024-03-05 08:00,7.1,3.1,140.0,59.0,6.0,-0.3,1011.8,1016.7,10.0,6.0,1336.0,4.6
수원,2024-03-05 09:00,7.6,1.4,50.0,51.0,5.3,-1.9,1012.2,1017.1,10.0,6.0,1493.0,5.6
수원,2024-03-05 10:00,8.4,2.5,70.0,58.0,6.4,0.6,1011.8,1016.7,10.0,2.0,1319.0,7.9
수원,2024-03-05 11:00,9.3,3.7,90.0,56.0,6.5,0.9,1010.9,1015.7,10.0,2.0,1443.0,9.4
수원,2024-03-05 12:00,10.3,4.7,110.0,49.0,6.1,0.0,1010.1,1014.9,10.0,6.0,1874.0,11.5
수원,2024-03-05 13:00,10.3,3.7,110.0,49.0,6.1,0.0,1009.0,1013.8,10.0,7.0,2014.0,11.2
수원,2024-03-05 14:00,10.4,3.2,90.0,46.0,5.8,-0.7,1008.4,1013.2,10.0,7.0,2141.0,9.9
수원,2024-03-05 15:00,10.6,0.4,0.0,44.0,5.6,-1.1,1007.9,1012.7,10.0,7.0,2188.0,9.2
수원,2024-03-05 16:00,10.5,2.4,340.0,40.0,5.1,-2.5,1008.2,1013.0,10.0,8.0,2189.0,8.2
수원,2024-03-05 17:00,10.3,2.2,70.0,40.0,5.0,-2.7,1006.9,1011.7,10.0,6.0,2113.0,7.7
수원,2024-03-05 18:00,10.3,1.8,50.0,45.0,5.6,-1.1,1007.4,1012.2,9.0,7.0,2105.0,6.9
수원,2024-03-05 19:00,9.8,1.4,50.0,49.0,5.9,-0.4,1008.2,1013.0,7.0,3.0,2092.0,5.7
수원,2024-03-05 20:00,8.8,1.9,70.0,58.0,6.5,0.9,1009.1,1013.9,8.0,3.0,3443.0,5.0
수원,2024-03-05 21:00,7.8,2.2,70.0,60.0,6.3,0.5,1009.9,1014.8,6.0,1.0,5000.0,4.0
수원,2024-03-05 22:00,7.2,2.7,70.0,60.0,6.1,0.0,1010.3,1015.2,8.0,8.0,5000.0,3.6
수원,2024-03-05 23:00,6.8,2.4,70.0,59.0,5.8,-0.6,1010.6,1015.5,8.0,8.0,5000.0,3.4
수원,2024-03-06 00:00,6.2,2.0,70.0,59.0,5.6,-1.2,1010.6,1015.5,8.0,0.0,5000.0,2.8
수원,2024-03-06 01:00,5.6,1.6,50.0,61.0,5.6,-1.3,1010.5,1015.4,0.0,0.0,5000.0,1.9
수원,2024-03-06 02:00,5.1,1.6,50.0,62.0,5.5,-1.5,1010.6,1015.5,0.0,0.0,5000.0,1.6
수원,2024-03-06 03:00,4.4,0.7,340.0,65.0,5.4,-1.6,1010.5,1015.4,1.0,0.0,5000.0,0.9
수원,2024-03-06 04:00,3.2,0.7,20.0,69.0,5.3,-1.9,1010.8,1015.8,5.0,0.0,5000.0,0.4
수원,2024-03-06 05:00,3.6,1.0,50.0,68.0,5.4,-1.7,1011.2,1016.2,1.0,0.0,5000.0,0.2
수원,2024-03-06 06:00,3.5,1.6,70.0,68.0,5.4,-1.8,1011.4,1016.4,1.0,0.0,5000.0,0.0
수원,2024-03-06 07:00,3.0,1.7,50.0,71.0,5.4,-1.7,1012.1,1017.1,2.0,0.0,5000.0,-0.4
수원,2024-03-06 08:00,4.1,1.3,70.0,67.0,5.5,-1.4,1012.6,1017.5,8.0,8.0,5000.0,1.9
수원,2024-03-06 09:00,5.2,2.0,70.0,62.0,5.5,-1.5,1012.8,1017.7,8.0,8.0,5000.0,4.5
수원,2024-03-06 10:00,6.4,2.0,70.0,57.0,5.5,-1.5,1012.8,1017.7,9.0,9.0,5000.0,8.0
수원,2024-03-06 11:00,7.6,2.4,70.0,52.0,5.4,-1.6,1012.6,1017.5,8.0,8.0,5000.0,12.4
수원,2024-03-06 12:00,9.2,2.4,90.0,49.0,5.7,-0.9,1012.4,1017.2,7.0,1.0,5000.0,18.4
수원,2024-03-06 13:00,10.0,2.3,70.0,45.0,5.5,-1.4,1011.6,1016.4,6.0,6.0,3500.0,23.0
수원,2024-03-06 14:00,10.4,2.1,270.0,44.0,5.6,-1.3,1011.4,1016.2,8.0,8.0,5000.0,17.9
수원,2024-03-06 15:00,10.2,0.7,250.0,43.0,5.4,-1.8,1011.1,1015.9,8.0,8.0,5000.0,15.1
수원,2024-03-06 16:00,10.2,1.9,340.0,42.0,5.2,-2.1,1010.8,1015.6,7.0,7.0,5000.0,13.6
수원,2024-03-06 17:00,10.0,1.4,50.0,43.0,5.3,-2.0,1011.0,1015.8,7.0,7.0,5000.0,10.9
수원,2024-03-06 18:00,8.9,2.1,250.0,54.0,6.1,0.0,1011.2,1016.0,6.0,6.0,5000.0,8.3
수원,2024-03-06 19:00,6.2,2.0,230.0,66.0,6.2,0.3,1012.1,1017.0,4.0,2.0,4483.0,5.1
수원,2024-03-06 20:00,5.0,1.6,230.0,77.0,6.7,1.2,1012.6,1017.5,7.0,5.0,3845.0,4.4
수원,2024-03-06 21:00,4.4,1.7,230.0,79.0,6.6,1.0,1013.1,1018.0,2.0,2.0,2854.0,3.5
수원,2024-03-06 22:00,3.6,0.3,0.0,80.0,6.3,0.4,1013.6,1018.6,0.0,0.0,2330.0,1.7
수원,2024-03-06 23:00,5.0,3.3,90.0,55.0,4.8,-3.3,1013.9,1018.9,0.0,0.0,5000.0,1.7
수원,2024-03-07 00:00,4.4,1.6,110.0,58.0,4.9,-3.1,1014.1,1019.1,7.0,7.0,5000.0,1.7
수원,2024-03-07 01:00,4.2,1.8,90.0,58.0,4.8,-3.3,1014.0,1019.0,4.0,4.0,4949.0,1.7
수원,2024-03-07 02:00,4.3,2.1,110.0,59.0,4.9,-3.0,1013.9,1018.9,7.0,7.0,5000.0,2.1
수원,2024-03-07 03:00,4.1,3.2,90.0,59.0,4.8,-3.2,1013.7,1018.7,7.0,7.0,5000.0,1.7
수원,2024-03-07 04:00,3.9,3.0,90.0,60.0,4.9,-3.1,1013.2,1018.2,7.0,7.0,5000.0,1.7
수원,2024-03-07 05:00,3.9,2.8,90.0,61.0,4.9,-2.9,1013.2,1018.2,8.0,8.0,5000.0,2.1
수원,2024-03-07 06:00,3.9,2.4,90.0,61.0,4.9,-2.9,1013.2,1018.2,9.0,9.0,5000.0,2.4
수원,2024-03-07 07:00,3.9,2.0,110.0,62.0,5.0,-2.7,1013.5,1018.5,9.0,9.0,5000.0,2.5
수원,2024-03-07 08:00,4.0,1.9,160.0,63.0,5.1,-2.4,1013.3,1018.3,8.0,8.0,4904.0,3.1
수원,2024-03-07 09:00,4.2,2.6,180.0,69.0,5.7,-0.9,1013.3,1018.3,8.0,8.0,2763.0,5.2
수원,2024-03-07 10:00,5.2,2.1,160.0,68.0,6.0,-0.2,1013.3,1018.2,9.0,9.0,2018.0,9.2
수원,2024-03-07 11:00,5.8,3.3,230.0,59.0,5.4,-1.6,1013.0,1017.9,7.0,7.0,1959.0,11.4
수원,2024-03-07 12:00,6.5,4.0,230.0,49.0,4.8,-3.4,1012.7,1017.6,6.0,6.0,2837.0,14.5
수원,2024-03-07 13:00,7.5,4.7,230.0,42.0,4.3,-4.6,1011.8,1016.7,5.0,5.0,4132.0,22.1
수원,2024-03-07 14:00,7.1,5.1,250.0,52.0,5.2,-2.1,1011.3,1016.2,7.0,5.0,3713.0,17.2
수원,2024-03-07 15:00,6.6,4.5,250.0,55.0,5.4,-1.8,1011.2,1016.1,7.0,7.0,2584.0,15.8
수원,2024-03-07 16:00,6.6,3.3,270.0,54.0,5.3,-2.0,1011.2,1016.1,3.0,3.0,3087.0,14.8
수원,2024-03-07 17:00,6.2,3.9,290.0,50.0,4.8,-3.4,1011.3,1016.2,1.0,1.0,2965.0,9.5
수원,2024-03-07 18:00,5.2,2.6,290.0,50.0,4.4,-4.3,1011.8,1016.7,0.0,0.0,3526.0,5.5
수원,2024-03-07 19:00,3.6,2.0,270.0,46.0,3.6,-6.9,1012.1,1017.1,0.0,0.0,4425.0,2.5
수원,2024-03-07 20:00,2.5,1.5,250.0,51.0,3.7,-6.6,1012.2,1017.2,0.0,0.0,3987.0,0.9
수원,2024-03-07 21:00,2.2,2.5,270.0,58.0,4.2,-5.2,1012.5,1017.5,0.0,0.0,3652.0,0.2
수원,2024-03-07 22:00,1.9,2.2,270.0,66.0,4.6,-3.7,1012.9,1017.9,0.0,0.0,3487.0,-0.3
수원,2024-03-07 23:00,2.5,2.9,270.0,64.0,4.7,-3.6,1013.4,1018.4,0.0,0.0,3048.0,-0.3
수원,2024-03-08 00:00,1.8,1.2,290.0,63.0,4.4,-4.5,1013.8,1018.8,0.0,0.0,2480.0,-1.0
수원,2024-03-08 01:00,1.3,1.9,320.0,66.0,4.4,-4.3,1013.5,1018.5,0.0,0.0,1659.0,-1.5
수원,2024-03-08 02:00,0.4,1.3,340.0,73.0,4.6,-3.8,1013.3,1018.3,0.0,0.0,1163.0,-1.8
수원,2024-03-08 03:00,0.1,0.3,0.0,76.0,4.7,-3.6,1013.1,1018.1,7.0,7.0,1169.0,-0.5
수원,2024-03-08 04:00,0.6,0.0,0.0,77.0,4.9,-2.9,1012.5,1017.5,8.0,8.0,990.0,0.0
수원,2024-03-08 05:00,-0.1,0.3,0.0,79.0,4.8,-3.3,1012.3,1017.3,2.0,2.0,881.0,-1.5
수원,2024-03-08 06:00,-0.7,0.8,320.0,85.0,4.9,-2.9,1013.0,1018.0,0.0,0.0,753.0,-1.9
수원,2024-03-08 07:00,0.0,2.0,320.0,78.0,4.8,-3.3,1013.2,1018.2,0.0,0.0,948.0,-1.9
수원,2024-03-08 08:00,1.8,3.4,290.0,59.0,4.1,-5.3,1013.7,1018.7,0.0,0.0,1723.0,-0.9
수원,2024-03-08 09:00,3.5,4.0,290.0,44.0,3.5,-7.6,1013.8,1018.8,0.0,0.0,3154.0,4.6
수원,2024-03-08 10:00,4.4,6.0,290.0,30.0,2.5,-11.7,1013.7,1018.6,0.0,0.0,5000.0,12.8
수원,2024-03-08 11:00,5.2,4.7,320.0,25.0,2.2,-13.2,1013.5,1018.4,0.0,0.0,5000.0,18.4
수원,2024-03-08 12:00,6.0,5.2,270.0,28.0,2.6,-11.1,1013.4,1018.3,0.0,0.0,4963.0,21.9
수원,2024-03-08 13:00,5.9,5.5,270.0,33.0,3.1,-9.1,1013.2,1018.1,1.0,1.0,4137.0,21.6
수원,2024-03-08 14:00,5.8,6.2,270.0,35.0,3.2,-8.5,1012.9,1017.8,1.0,1.0,4157.0,21.1
수원,2024-03-08 15:00,5.9,5.5,270.0,39.0,3.6,-7.0,1013.0,1017.9,2.0,2.0,4729.0,19.2
수원,2024-03-08 16:00,5.0,6.0,270.0,39.0,3.4,-7.8,1013.0,1017.9,1.0,1.0,4404.0,14.8
수원,2024-03-08 17:00,4.5,5.3,270.0,40.0,3.4,-7.9,1013.1,1018.0,0.0,0.0,4920.0,7.9
수원,2024-03-08 18:00,3.7,5.8,270.0,37.0,3.0,-9.6,1013.5,1018.5,0.0,0.0,5000.0,4.0
수원,2024-03-08 19:00,2.9,4.0,290.0,41.0,3.1,-9.0,1014.2,1019.2,0.0,0.0,5000.0,1.7
수원,2024-03-08 20:00,2.1,4.1,320.0,42.0,3.0,-9.5,1014.8,1019.8,0.0,0.0,5000.0,0.4
수원,2024-03-08 21:00,1.2,3.0,320.0,41.0,2.7,-10.6,1015.7,1020.7,0.0,0.0,4956.0,-0.8
수원,2024-03-08 22:00,0.6,2.7,290.0,43.0,2.8,-10.5,1016.2,1021.2,0.0,0.0,5000.0,-1.6
수원,2024-03-08 23:00,0.2,2.3,320.0,43.0,2.7,-10.9,1016.7,1021.8,0.0,0.0,5000.0,-2.4
수원,2024-03-09 00:00,-0.3,1.5,290.0,44.0,2.6,-11.1,1017.1,1022.2,0.0,0.0,5000.0,-2.5
수원,2024-03-09 01:00,-1.0,1.1,290.0,47.0,2.7,-10.9,1017.4,1022.5,0.0,0.0,4827.0,-2.7
수원,2024-03-09 02:00,-1.2,1.2,320.0,47.0,2.6,-11.0,1017.7,1022.8,0.0,0.0,4752.0,-2.9
수원,2024-03-09 03:00,-1.8,0.7,290.0,51.0,2.7,-10.6,1017.9,1023.0,0.0,0.0,4546.0,-3.1
수원,2024-03-09 04:00,-2.3,1.2,320.0,54.0,2.8,-10.3,1017.8,1022.9,0.0,0.0,4336.0,-3.3
수원,2024-03-09 05:00,-3.0,1.1,320.0,60.0,3.0,-9.6,1018.0,1023.1,0.0,0.0,3692.0,-3.5
수원,2024-03-09 06:00,-3.6,0.8,250.0,63.0,3.0,-9.6,1018.4,1023.5,0.0,0.0,3470.0,-3.7
수원,2024-03-09 07:00,-3.4,1.1,320.0,61.0,2.9,-9.8,1018.9,1024.0,0.0,0.0,3690.0,-3.7
수원,2024-03-09 08:00,-0.9,1.3,320.0,53.0,3.0,-9.2,1019.3,1024.4,0.0,0.0,3924.0,-2.2
수원,2024-03-09 09:00,0.9,3.3,320.0,44.0,2.9,-10.0,1019.9,1025.0,0.0,0.0,4060.0,3.6
수원,2024-03-09 10:00,2.3,2.6,290.0,36.0,2.6,-11.2,1020.3,1025.3,0.0,0.0,4623.0,11.5
수원,2024-03-09 11:00,3.7,1.6,290.0,30.0,2.4,-12.3,1020.2,1025.2,0.0,0.0,4940.0,18.6
수원,2024-03-09 12:00,4.9,3.5,230.0,32.0,2.8,-10.4,1020.0,1025.0,0.0,0.0,4805.0,22.3
수원,2024-03-09 13:00,5.3,2.7,270.0,30.0,2.7,-10.9,1019.4,1024.4,0.0,0.0,4532.0,26.0
수원,2024-03-09 14:00,6.0,2.8,290.0,32.0,3.0,-9.4,1018.8,1023.8,0.0,0.0,4425.0,26.6
수원,2024-03-09 15:00,6.2,3.3,290.0,35.0,3.3,-8.1,1018.7,1023.6,0.0,0.0,4339.0,25.0
수원,2024-03-09 16:00,5.0,4.2,290.0,37.0,3.2,-8.5,1019.1,1024.1,0.0,0.0,4715.0,19.0
수원,2024-03-09 17:00,4.6,3.1,270.0,39.0,3.3,-8.1,1019.5,1024.5,0.0,0.0,4837.0,9.6
수원,2024-03-09 18:00,3.9,2.2,270.0,40.0,3.2,-8.5,1019.7,1024.7,0.0,0.0,4609.0,5.0
수원,2024-03-09 19:00,2.2,2.7,270.0,50.0,3.6,-7.1,1020.3,1025.3,0.0,0.0,4933.0,1.9
수원,2024-03-09 20:00,1.4,1.8,270.0,59.0,4.0,-5.7,1021.2,1026.3,0.0,0.0,4253.0,0.4
수원,2024-03-09 21:00,0.5,1.0,200.0,66.0,4.2,-5.1,1021.5,1026.6,0.0,0.0,3787.0,-0.7
