지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
강화,2024-02-05 18:00,-0.3,4.3,70.0,100.0,6.0,-0.3,1018.2,1024.3,10.0,10.0,100.0,0.1
강화,2024-02-05 19:00,-0.4,4.0,70.0,100.0,5.9,-0.4,1019.0,1025.1,10.0,4.0,226.0,0.0
강화,2024-02-05 20:00,-0.5,3.8,70.0,99.0,5.8,-0.6,1019.2,1025.3,10.0,3.0,308.0,0.0
강화,2024-02-05 21:00,-0.6,3.3,70.0,99.0,5.8,-0.7,1019.7,1025.8,10.0,3.0,275.0,0.0
강화,2024-02-05 22:00,-0.7,3.6,70.0,98.0,5.7,-0.9,1020.0,1026.1,10.0,7.0,804.0,-0.1
강화,2024-02-05 23:00,-0.8,3.0,50.0,98.0,5.7,-1.0,1020.3,1026.4,10.0,10.0,240.0,0.0
강화,2024-02-06 00:00,-1.1,3.0,70.0,98.0,5.6,-1.3,1020.5,1026.6,9.0,3.0,332.0,-0.1
강화,2024-02-06 01:00,-1.0,2.5,70.0,95.0,5.4,-1.7,1020.5,1026.6,9.0,9.0,3517.0,-0.1
강화,2024-02-06 02:00,-1.0,3.2,70.0,91.0,5.2,-2.2,1020.4,1026.5,8.0,8.0,5000.0,-0.1
강화,2024-02-06 03:00,-1.1,2.1,50.0,89.0,5.0,-2.6,1020.3,1026.4,10.0,10.0,5000.0,-0.1
강화,2024-02-06 04:00,-1.1,1.7,90.0,87.0,4.9,-2.9,1019.9,1026.0,9.0,9.0,5000.0,-0.1
강화,2024-02-06 05:00,-1.0,1.6,90.0,83.0,4.7,-3.5,1020.4,1026.5,9.0,9.0,5000.0,-0.1
강화,2024-02-06 06:00,-1.0,1.3,70.0,79.0,4.5,-4.1,1020.8,1026.9,9.0,9.0,5000.0,-0.1
강화,2024-02-06 07:00,-1.3,1.5,110.0,85.0,4.7,-3.5,1020.8,1026.9,9.0,9.0,5000.0,0.0
강화,2024-02-06 08:00,-1.1,1.2,110.0,81.0,4.6,-3.9,1021.1,1027.2,9.0,9.0,5000.0,-0.1
강화,2024-02-06 09:00,-0.9,0.9,140.0,80.0,4.6,-3.9,1021.4,1027.5,9.0,9.0,5000.0,0.0
강화,2024-02-06 10:00,-0.5,1.2,110.0,78.0,4.6,-3.8,1021.4,1027.5,10.0,10.0,5000.0,0.0
강화,2024-02-06 11:00,-0.1,0.7,180.0,78.0,4.8,-3.4,1021.7,1027.8,10.0,10.0,5000.0,-0.1
강화,2024-02-06 12:00,0.4,0.3,0.0,79.0,5.0,-2.8,1021.2,1027.3,10.0,10.0,5000.0,-0.1
강화,2024-02-06 13:00,0.6,1.0,110.0,78.0,5.0,-2.8,1020.4,1026.5,10.0,10.0,5000.0,-0.1
강화,2024-02-06 14:00,1.2,2.6,230.0,76.0,5.1,-2.5,1019.8,1025.9,9.0,9.0,5000.0,0.0
강화,2024-02-06 15:00,1.3,2.7,290.0,70.0,4.7,-3.5,1019.5,1025.6,10.0,9.0,5000.0,0.0
강화,2024-02-06 16:00,0.9,2.6,290.0,77.0,5.0,-2.6,1019.5,1025.6,8.0,8.0,5000.0,0.0
강화,2024-02-06 17:00,0.8,1.6,250.0,84.0,5.4,-1.6,1019.3,1025.4,7.0,1.0,1910.0,0.0
강화,2024-02-06 18:00,0.7,2.0,290.0,87.0,5.6,-1.2,1019.3,1025.4,9.0,8.0,1307.0,0.0
강화,2024-02-06 19:00,0.6,1.8,290.0,88.0,5.6,-1.1,1019.5,1025.6,9.0,9.0,1009.0,0.0
강화,2024-02-06 20:00,0.5,1.5,320.0,91.0,5.8,-0.8,1019.5,1025.6,9.0,9.0,745.0,0.0
강화,2024-02-06 21:00,0.3,1.9,320.0,91.0,5.7,-1.0,1019.7,1025.8,9.0,9.0,723.0,0.0
강화,2024-02-06 22:00,0.1,2.7,320.0,88.0,5.4,-1.6,1019.9,1026.0,9.0,9.0,966.0,0.0
강화,2024-02-06 23:00,-0.4,1.6,340.0,85.0,5.0,-2.6,1020.0,1026.1,9.0,9.0,1334.0,0.0
강화,2024-02-07 00:00,-0.8,1.8,360.0,85.0,4.9,-3.0,1019.8,1025.9,9.0,9.0,1382.0,-0.1
강화,2024-02-07 01:00,-1.7,1.8,270.0,87.0,4.7,-3.5,1019.9,1026.0,7.0,2.0,1186.0,-0.1
강화,2024-02-07 02:00,-2.9,1.6,270.0,94.0,4.6,-3.7,1019.8,1026.0,7.0,4.0,824.0,-0.1
강화,2024-02-07 03:00,-3.4,1.0,290.0,95.0,4.5,-4.0,1019.5,1025.7,7.0,0.0,786.0,-0.1
강화,2024-02-07 04:00,-4.5,0.8,270.0,98.0,4.3,-4.7,1019.2,1025.4,7.0,7.0,1030.0,-0.1
강화,2024-02-07 05:00,-5.4,0.7,290.0,97.0,4.0,-5.8,1018.9,1025.1,0.0,0.0,1301.0,-0.1
강화,2024-02-07 06:00,-4.8,1.2,270.0,98.0,4.2,-5.0,1019.1,1025.3,0.0,0.0,1507.0,-0.2
강화,2024-02-07 07:00,-5.3,1.2,290.0,97.0,4.0,-5.7,1019.4,1025.6,0.0,0.0,1196.0,-0.2
강화,2024-02-07 08:00,-5.3,0.6,320.0,99.0,4.1,-5.4,1019.8,1026.0,0.0,0.0,1190.0,-0.2
강화,2024-02-07 09:00,-2.3,1.0,250.0,89.0,4.6,-3.8,1019.9,1026.1,3.0,0.0,1147.0,-0.2
강화,2024-02-07 10:00,-0.6,0.8,160.0,75.0,4.4,-4.4,1020.0,1026.1,5.0,0.0,1448.0,-0.2
강화,2024-02-07 11:00,0.9,1.3,160.0,71.0,4.6,-3.7,1020.0,1026.1,4.0,0.0,1447.0,-0.2
강화,2024-02-07 12:00,1.4,0.7,160.0,65.0,4.4,-4.4,1019.3,1025.4,5.0,5.0,2958.0,-0.1
강화,2024-02-07 13:00,2.3,1.2,200.0,59.0,4.2,-4.9,1018.6,1024.6,6.0,6.0,3215.0,-0.2
강화,2024-02-07 14:00,1.4,2.7,250.0,69.0,4.7,-3.6,1018.2,1024.3,9.0,9.0,2002.0,-0.1
강화,2024-02-07 15:00,1.2,2.7,250.0,69.0,4.6,-3.8,1017.9,1024.0,9.0,9.0,2526.0,-0.1
강화,2024-02-07 16:00,1.9,2.4,250.0,66.0,4.6,-3.7,1017.9,1023.9,8.0,8.0,2444.0,-0.1
강화,2024-02-07 17:00,1.4,1.6,250.0,66.0,4.5,-4.2,1017.8,1023.9,8.0,8.0,2705.0,-0.1
강화,2024-02-07 18:00,1.1,1.0,290.0,66.0,4.4,-4.5,1018.0,1024.1,8.0,8.0,3556.0,0.0
강화,2024-02-07 19:00,0.8,1.2,340.0,69.0,4.5,-4.2,1018.2,1024.3,5.0,5.0,3220.0,0.0
강화,2024-02-07 20:00,-0.1,1.5,320.0,68.0,4.1,-5.3,1018.3,1024.4,2.0,2.0,3396.0,-0.1
강화,2024-02-07 21:00,-0.7,1.0,340.0,70.0,4.1,-5.5,1018.3,1024.4,0.0,0.0,2973.0,-0.1
강화,2024-02-07 22:00,-2.6,0.6,290.0,84.0,4.2,-4.9,1018.7,1024.9,0.0,0.0,1004.0,-0.2
강화,2024-02-07 23:00,-2.8,0.9,290.0,86.0,4.3,-4.8,1018.5,1024.7,0.0,0.0,1610.0,-0.2
강화,2024-02-08 00:00,-3.8,0.4,0.0,91.0,4.2,-5.0,1018.2,1024.4,0.0,0.0,1433.0,-0.3
강화,2024-02-08 01:00,-4.0,0.4,0.0,94.0,4.3,-4.8,1017.9,1024.1,0.0,0.0,1423.0,-0.4
강화,2024-02-08 02:00,-3.7,0.5,50.0,92.0,4.3,-4.8,1017.4,1023.6,0.0,0.0,1469.0,-0.4
강화,2024-02-08 03:00,-4.9,0.3,0.0,95.0,4.1,-5.5,1017.3,1023.5,0.0,0.0,1279.0,-0.6
강화,2024-02-08 04:00,-5.0,0.6,360.0,93.0,3.9,-5.9,1017.1,1023.3,0.0,0.0,1212.0,-0.6
강화,2024-02-08 05:00,-5.4,0.7,360.0,93.0,3.8,-6.3,1017.2,1023.4,0.0,0.0,1145.0,-0.7
강화,2024-02-08 06:00,-5.4,0.0,0.0,95.0,3.9,-6.0,1017.1,1023.3,0.0,0.0,774.0,-0.8
강화,2024-02-08 07:00,-5.9,0.1,0.0,94.0,3.7,-6.7,1017.4,1023.6,0.0,0.0,983.0,-0.9
강화,2024-02-08 08:00,-5.7,0.2,0.0,96.0,3.8,-6.2,1017.8,1024.0,0.0,0.0,898.0,-1.0
강화,2024-02-08 09:00,-2.9,0.4,0.0,87.0,4.3,-4.7,1018.2,1024.4,0.0,0.0,768.0,-0.8
강화,2024-02-08 10:00,-0.6,0.7,180.0,77.0,4.5,-4.1,1018.1,1024.2,0.0,0.0,1115.0,-0.5
강화,2024-02-08 11:00,1.5,2.1,250.0,60.0,4.1,-5.4,1018.1,1024.2,0.0,0.0,1697.0,-0.2
강화,2024-02-08 12:00,2.5,1.8,290.0,54.0,4.0,-5.8,1017.6,1023.6,0.0,0.0,1998.0,-0.2
강화,2024-02-08 13:00,2.5,2.3,230.0,53.0,3.9,-6.1,1016.8,1022.8,0.0,0.0,1942.0,-0.1
강화,2024-02-08 14:00,3.2,2.5,270.0,51.0,3.9,-5.9,1016.0,1022.0,2.0,0.0,2192.0,-0.1
강화,2024-02-08 15:00,3.2,3.0,250.0,50.0,3.8,-6.2,1016.0,1022.0,4.0,0.0,2933.0,0.2
강화,2024-02-08 16:00,2.4,3.6,250.0,55.0,4.0,-5.7,1015.7,1021.7,5.0,0.0,2920.0,0.4
강화,2024-02-08 17:00,2.1,3.1,250.0,54.0,3.8,-6.2,1015.8,1021.8,6.0,0.0,2841.0,-0.1
강화,2024-02-08 18:00,0.3,2.3,270.0,62.0,3.9,-6.1,1016.2,1022.3,7.0,0.0,2675.0,-0.1
강화,2024-02-08 19:00,-0.6,1.4,250.0,64.0,3.8,-6.5,1016.5,1022.6,6.0,0.0,3282.0,-0.3
강화,2024-02-08 20:00,-0.9,0.6,200.0,65.0,3.7,-6.6,1016.5,1022.6,6.0,0.0,2802.0,-0.4
강화,2024-02-08 21:00,-3.2,0.6,20.0,80.0,3.9,-6.1,1016.8,1023.0,6.0,0.0,2897.0,-0.5
강화,2024-02-08 22:00,-3.5,0.8,20.0,82.0,3.9,-6.1,1016.7,1022.9,6.0,0.0,2954.0,-0.7
강화,2024-02-08 23:00,-3.1,1.5,360.0,80.0,3.9,-6.0,1016.7,1022.9,6.0,0.0,3603.0,-0.9
강화,2024-02-09 00:00,-4.1,0.3,0.0,86.0,3.9,-6.0,1016.7,1022.9,4.0,0.0,2677.0,-1.1
강화,2024-02-09 01:00,-3.9,1.0,360.0,86.0,3.9,-5.9,1016.8,1023.0,1.0,0.0,3109.0,-1.3
강화,2024-02-09 02:00,-4.6,0.3,0.0,88.0,3.8,-6.2,1016.8,1023.0,3.0,0.0,2464.0,-1.4
강화,2024-02-09 03:00,-4.6,0.6,250.0,89.0,3.9,-6.1,1016.8,1023.0,6.0,6.0,2173.0,-1.3
강화,2024-02-09 04:00,-4.4,0.1,0.0,92.0,4.1,-5.5,1017.0,1023.2,7.0,7.0,2298.0,-1.3
강화,2024-02-09 05:00,-5.2,0.4,0.0,94.0,3.9,-6.0,1017.0,1023.2,0.0,0.0,2136.0,-1.7
강화,2024-02-09 06:00,-5.9,0.2,0.0,94.0,3.7,-6.7,1017.3,1023.5,0.0,0.0,1570.0,-1.9
강화,2024-02-09 07:00,-5.7,1.1,20.0,89.0,3.6,-7.2,1016.9,1023.1,0.0,0.0,2475.0,-2.0
강화,2024-02-09 08:00,-5.0,0.7,360.0,90.0,3.8,-6.3,1017.1,1023.3,0.0,0.0,2368.0,-1.9
강화,2024-02-09 09:00,-2.8,0.4,0.0,80.0,4.0,-5.7,1017.6,1023.7,0.0,0.0,1278.0,-1.2
강화,2024-02-09 10:00,-0.4,1.0,110.0,66.0,3.9,-5.9,1017.7,1023.8,3.0,0.0,2205.0,-0.6
강화,2024-02-09 11:00,2.3,1.3,160.0,58.0,4.2,-5.1,1017.8,1023.8,0.0,0.0,2284.0,0.0
강화,2024-02-09 12:00,3.2,3.1,250.0,54.0,4.2,-5.2,1017.9,1023.9,4.0,0.0,3844.0,1.1
강화,2024-02-09 13:00,3.7,3.8,250.0,59.0,4.7,-3.5,1017.1,1023.1,4.0,2.0,4834.0,3.4
강화,2024-02-09 14:00,4.1,3.7,250.0,56.0,4.6,-3.9,1016.6,1022.6,4.0,0.0,4802.0,4.8
강화,2024-02-09 15:00,4.0,3.7,250.0,62.0,5.0,-2.6,1016.3,1022.3,2.0,0.0,4653.0,4.1
강화,2024-02-09 16:00,3.6,3.8,250.0,53.0,4.2,-5.1,1016.3,1022.3,1.0,1.0,4938.0,2.8
강화,2024-02-09 17:00,3.0,3.4,250.0,61.0,4.6,-3.8,1016.4,1022.4,0.0,0.0,3380.0,0.5
강화,2024-02-09 18:00,1.1,1.2,290.0,70.0,4.6,-3.7,1016.5,1022.6,0.0,0.0,3466.0,-0.1
강화,2024-02-09 19:00,-0.8,1.1,320.0,77.0,4.4,-4.3,1016.7,1022.8,0.0,0.0,3387.0,-0.3
강화,2024-02-09 20:00,1.4,2.8,290.0,64.0,4.3,-4.6,1017.1,1023.1,0.0,0.0,4086.0,-0.4
강화,2024-02-09 21:00,1.4,4.0,320.0,71.0,4.8,-3.2,1017.3,1023.3,0.0,0.0,4833.0,-0.4
강화,2024-02-09 22:00,1.0,4.0,320.0,67.0,4.4,-4.4,1017.4,1023.5,0.0,0.0,4618.0,-0.5
강화,2024-02-09 23:00,0.6,3.2,320.0,68.0,4.3,-4.6,1017.8,1023.9,0.0,0.0,4016.0,-0.6
강화,2024-02-10 00:00,0.3,2.7,320.0,70.0,4.4,-4.5,1018.0,1024.1,0.0,0.0,3183.0,-0.7
강화,2024-02-10 01:00,-0.3,2.1,320.0,73.0,4.4,-4.5,1017.9,1024.0,0.0,0.0,2387.0,-0.8
강화,2024-02-10 02:00,-2.3,1.0,270.0,86.0,4.4,-4.3,1018.1,1024.2,0.0,0.0,1828.0,-0.9
강화,2024-02-10 03:00,-2.8,0.4,0.0,91.0,4.5,-4.0,1017.9,1024.1,0.0,0.0,1522.0,-0.9
강화,2024-02-10 04:00,-3.4,0.4,0.0,97.0,4.6,-3.8,1017.4,1023.6,0.0,0.0,761.0,-1.0
강화,2024-02-10 05:00,-3.8,0.1,0.0,98.0,4.5,-4.0,1017.1,1023.3,0.0,0.0,742.0,-1.0
강화,2024-02-10 06:00,-3.8,0.2,0.0,98.0,4.5,-4.0,1016.9,1023.1,0.0,0.0,613.0,-1.3
강화,2024-02-10 07:00,-4.4,0.3,0.0,98.0,4.3,-4.6,1017.1,1023.3,0.0,0.0,493.0,-1.4
강화,2024-02-10 08:00,-3.7,0.5,20.0,100.0,4.6,-3.7,1017.8,1024.0,0.0,0.0,366.0,-1.3
강화,2024-02-10 09:00,-1.7,0.4,0.0,98.0,5.3,-1.9,1018.3,1024.4,0.0,0.0,574.0,-0.6
강화,2024-02-10 10:00,0.4,0.7,180.0,89.0,5.6,-1.2,1018.7,1024.8,4.0,0.0,806.0,-0.1
강화,2024-02-10 11:00,3.7,2.9,290.0,65.0,5.2,-2.2,1018.9,1024.9,0.0,0.0,516.0,0.3
강화,2024-02-10 12:00,4.2,2.2,270.0,58.0,4.8,-3.3,1018.8,1024.8,0.0,0.0,801.0,1.3
강화,2024-02-10 13:00,4.5,3.2,270.0,47.0,4.0,-5.8,1018.3,1024.3,0.0,0.0,1256.0,4.0
강화,2024-02-10 14:00,5.1,3.3,270.0,49.0,4.3,-4.7,1017.9,1023.9,0.0,0.0,1220.0,4.5
강화,2024-02-10 15:00,5.0,2.5,270.0,50.0,4.4,-4.5,1017.6,1023.6,0.0,0.0,1074.0,5.0
강화,2024-02-10 16:00,4.9,2.9,250.0,50.0,4.3,-4.6,1017.7,1023.7,0.0,0.0,1148.0,3.8
강화,2024-02-10 17:00,3.5,3.4,250.0,64.0,5.0,-2.6,1018.0,1024.0,0.0,0.0,1089.0,1.7
강화,2024-02-10 18:00,1.9,1.0,250.0,74.0,5.2,-2.2,1018.3,1024.3,0.0,0.0,1176.0,0.0
강화,2024-02-10 19:00,-1.2,0.8,320.0,85.0,4.8,-3.4,1018.9,1025.0,0.0,0.0,1144.0,-0.2
강화,2024-02-10 20:00,0.8,2.5,320.0,66.0,4.3,-4.8,1019.0,1025.1,0.0,0.0,1578.0,-0.4
강화,2024-02-10 21:00,-2.3,0.2,0.0,86.0,4.4,-4.3,1019.2,1025.3,0.0,0.0,1207.0,-0.7
강화,2024-02-10 22:00,-0.3,1.0,320.0,66.0,4.0,-5.8,1019.4,1025.5,0.0,0.0,1429.0,-0.8
강화,2024-02-10 23:00,-2.8,0.4,0.0,80.0,4.0,-5.7,1019.3,1025.5,0.0,0.0,1101.0,-1.0
강화,2024-02-11 00:00,-2.5,1.7,290.0,77.0,3.9,-5.9,1019.3,1025.5,0.0,0.0,1245.0,-1.2
강화,2024-02-11 01:00,-2.5,1.5,270.0,80.0,4.1,-5.4,1019.0,1025.1,0.0,0.0,1145.0,-1.4
강화,2024-02-11 02:00,-3.1,1.6,290.0,85.0,4.2,-5.2,1019.1,1025.3,0.0,0.0,1193.0,-1.5
강화,2024-02-11 03:00,-3.9,1.3,270.0,86.0,3.9,-5.9,1019.4,1025.6,0.0,0.0,1128.0,-1.7
강화,2024-02-11 04:00,-2.7,1.7,290.0,75.0,3.8,-6.5,1018.7,1024.9,0.0,0.0,1761.0,-1.8
강화,2024-02-11 05:00,-4.5,0.4,0.0,80.0,3.5,-7.4,1018.7,1024.9,0.0,0.0,1741.0,-2.0
강화,2024-02-11 06:00,-6.6,0.4,0.0,88.0,3.3,-8.2,1018.4,1024.6,0.0,0.0,1754.0,-2.3
강화,2024-02-11 07:00,-6.6,0.7,320.0,86.0,3.2,-8.5,1018.7,1024.9,0.0,0.0,1980.0,-2.4
강화,2024-02-11 08:00,-5.8,0.4,0.0,80.0,3.2,-8.7,1018.9,1025.1,0.0,0.0,3535.0,-2.2
강화,2024-02-11 09:00,-3.3,0.2,0.0,80.0,3.8,-6.2,1019.5,1025.7,0.0,0.0,815.0,-1.1
강화,2024-02-11 10:00,-1.4,0.9,90.0,70.0,3.9,-6.1,1019.4,1025.5,7.0,7.0,1341.0,-0.1
강화,2024-02-11 11:00,0.3,1.3,110.0,61.0,3.8,-6.3,1019.4,1025.5,5.0,5.0,2026.0,0.4
강화,2024-02-11 12:00,3.5,3.2,250.0,58.0,4.5,-4.0,1018.9,1024.9,4.0,0.0,2695.0,1.3
강화,2024-02-11 13:00,4.1,4.3,250.0,61.0,5.0,-2.7,1017.9,1023.9,4.0,4.0,2110.0,3.6
강화,2024-02-11 14:00,3.5,4.9,250.0,67.0,5.3,-2.0,1017.1,1023.1,7.0,7.0,1453.0,1.2
강화,2024-02-11 15:00,3.5,4.0,250.0,73.0,5.8,-0.8,1017.3,1023.3,8.0,8.0,876.0,1.4
강화,2024-02-11 16:00,4.3,3.9,250.0,63.0,5.2,-2.1,1017.6,1023.6,4.0,4.0,669.0,1.7
강화,2024-02-11 17:00,4.1,1.9,270.0,64.0,5.2,-2.1,1018.1,1024.1,0.0,0.0,661.0,0.6
강화,2024-02-11 18:00,2.4,1.5,290.0,70.0,5.1,-2.5,1018.7,1024.7,0.0,0.0,589.0,-0.1
강화,2024-02-11 19:00,1.5,1.5,270.0,73.0,5.0,-2.8,1019.7,1025.8,0.0,0.0,690.0,-0.1
강화,2024-02-11 20:00,-0.6,1.3,320.0,85.0,5.0,-2.8,1020.6,1026.7,0.0,0.0,590.0,-0.3
강화,2024-02-11 21:00,-0.8,0.8,50.0,85.0,4.9,-3.0,1021.2,1027.3,0.0,0.0,698.0,-0.4
강화,2024-02-11 22:00,-2.0,0.3,0.0,86.0,4.5,-4.0,1021.8,1028.0,0.0,0.0,578.0,-0.5
강화,2024-02-11 23:00,-2.6,0.6,320.0,89.0,4.5,-4.1,1022.3,1028.5,0.0,0.0,596.0,-0.6
강화,2024-02-12 00:00,-2.9,0.9,20.0,87.0,4.3,-4.7,1022.7,1028.9,0.0,0.0,692.0,-0.8
강화,2024-02-12 01:00,-4.0,0.7,360.0,85.0,3.9,-6.1,1022.8,1029.0,0.0,0.0,1244.0,-1.0
강화,2024-02-12 02:00,-3.8,0.8,320.0,81.0,3.8,-6.5,1023.1,1029.3,0.0,0.0,1450.0,-1.1
강화,2024-02-12 03:00,-4.6,1.5,360.0,79.0,3.5,-7.6,1023.1,1029.3,0.0,0.0,2695.0,-1.3
강화,2024-02-12 04:00,-4.4,1.2,360.0,72.0,3.2,-8.6,1023.2,1029.4,0.0,0.0,3748.0,-1.5
강화,2024-02-12 05:00,-4.6,1.3,360.0,75.0,3.3,-8.3,1023.3,1029.5,0.0,0.0,3237.0,-1.7
강화,2024-02-12 06:00,-4.9,0.7,340.0,79.0,3.4,-7.9,1023.4,1029.6,0.0,0.0,1871.0,-1.8
강화,2024-02-12 07:00,-5.6,0.2,0.0,83.0,3.3,-8.0,1024.1,1030.4,0.0,0.0,1659.0,-2.0
강화,2024-02-12 08:00,-4.6,0.6,90.0,79.0,3.5,-7.6,1024.8,1031.0,0.0,0.0,1185.0,-1.8
강화,2024-02-12 09:00,-1.4,1.2,90.0,74.0,4.1,-5.4,1025.2,1031.4,0.0,0.0,854.0,-1.1
강화,2024-02-12 10:00,0.9,1.3,70.0,68.0,4.4,-4.3,1025.6,1031.7,0.0,0.0,960.0,-0.4
강화,2024-02-12 11:00,3.6,1.1,110.0,72.0,5.7,-0.9,1025.6,1031.6,0.0,0.0,673.0,0.1
강화,2024-02-12 12:00,5.2,2.1,160.0,56.0,5.0,-2.8,1025.2,1031.2,0.0,0.0,1083.0,2.0
강화,2024-02-12 13:00,6.7,2.6,160.0,47.0,4.6,-3.8,1024.3,1030.3,0.0,0.0,2104.0,4.4
강화,2024-02-12 14:00,7.3,2.4,250.0,50.0,5.1,-2.4,1023.7,1029.6,0.0,0.0,2102.0,5.4
강화,2024-02-12 15:00,7.1,3.4,270.0,52.0,5.2,-2.1,1023.2,1029.1,0.0,0.0,1978.0,5.4
강화,2024-02-12 16:00,7.0,3.4,270.0,57.0,5.7,-0.9,1023.2,1029.2,0.0,0.0,1578.0,5.1
강화,2024-02-12 17:00,6.7,2.6,270.0,57.0,5.6,-1.2,1023.0,1029.0,0.0,0.0,1408.0,3.2
강화,2024-02-12 18:00,4.4,1.0,250.0,63.0,5.3,-2.0,1022.7,1028.7,0.0,0.0,1200.0,0.7
강화,2024-02-12 19:00,1.6,0.9,360.0,74.0,5.1,-2.5,1022.8,1028.9,0.0,0.0,1070.0,0.0
강화,2024-02-12 20:00,2.0,0.8,360.0,75.0,5.3,-1.9,1022.4,1028.5,0.0,0.0,1014.0,0.0
강화,2024-02-12 21:00,1.8,1.0,360.0,76.0,5.3,-1.9,1022.5,1028.6,0.0,0.0,968.0,-0.2
강화,2024-02-12 22:00,3.0,1.0,20.0,72.0,5.5,-1.5,1022.4,1028.4,0.0,0.0,1013.0,-0.1
강화,2024-02-12 23:00,1.7,1.3,20.0,78.0,5.4,-1.7,1022.5,1028.6,0.0,0.0,830.0,-0.3
강화,2024-02-13 00:00,0.9,1.0,50.0,87.0,5.7,-1.0,1022.2,1028.3,0.0,0.0,660.0,-0.4
강화,2024-02-13 01:00,1.8,1.4,20.0,89.0,6.2,0.1,1022.0,1028.1,0.0,0.0,531.0,-0.4
강화,2024-02-13 02:00,2.4,1.9,20.0,87.0,6.3,0.4,1021.8,1027.8,0.0,0.0,572.0,-0.4
강화,2024-02-13 03:00,1.8,1.8,20.0,89.0,6.2,0.1,1021.6,1027.7,0.0,0.0,512.0,-0.5
강화,2024-02-13 04:00,1.3,0.9,20.0,91.0,6.1,0.0,1021.1,1027.2,0.0,0.0,446.0,-0.5
강화,2024-02-13 05:00,2.7,1.4,50.0,88.0,6.5,0.9,1021.1,1027.1,0.0,0.0,502.0,-0.5
강화,2024-02-13 06:00,1.6,1.7,20.0,94.0,6.4,0.7,1020.8,1026.9,0.0,0.0,389.0,-0.6
강화,2024-02-13 07:00,1.5,1.4,50.0,93.0,6.3,0.4,1020.7,1026.8,0.0,0.0,381.0,-0.6
강화,2024-02-13 08:00,3.1,1.8,50.0,93.0,7.1,2.0,1020.9,1026.9,0.0,0.0,443.0,-0.3
강화,2024-02-13 09:00,5.7,1.5,70.0,79.0,7.2,2.3,1020.9,1026.9,0.0,0.0,579.0,-0.1
강화,2024-02-13 10:00,9.5,3.0,200.0,69.0,8.1,4.0,1020.8,1026.7,0.0,0.0,1053.0,0.5
강화,2024-02-13 11:00,10.7,4.4,230.0,65.0,8.3,4.3,1020.8,1026.7,0.0,0.0,1389.0,4.1
강화,2024-02-13 12:00,11.4,6.6,250.0,65.0,8.7,5.0,1020.4,1026.2,6.0,0.0,1679.0,10.0
강화,2024-02-13 13:00,12.1,6.4,230.0,64.0,9.0,5.4,1019.5,1025.3,0.0,0.0,2016.0,12.2
강화,2024-02-13 14:00,12.3,7.2,230.0,65.0,9.2,5.8,1019.2,1025.0,0.0,0.0,2045.0,12.6
강화,2024-02-13 15:00,12.0,6.6,230.0,67.0,9.3,6.0,1018.8,1024.6,0.0,0.0,1877.0,10.8
강화,2024-02-13 16:00,12.1,5.2,230.0,68.0,9.5,6.3,1018.7,1024.5,0.0,0.0,1636.0,10.4
강화,2024-02-13 17:00,11.8,5.9,250.0,69.0,9.5,6.2,1018.6,1024.4,0.0,0.0,1619.0,9.0
강화,2024-02-13 18:00,11.4,5.0,230.0,72.0,9.7,6.5,1018.5,1024.3,0.0,0.0,1509.0,7.5
강화,2024-02-13 19:00,11.3,4.4,230.0,75.0,10.0,7.0,1018.8,1024.6,0.0,0.0,1447.0,7.3
강화,2024-02-13 20:00,10.9,3.5,230.0,78.0,10.2,7.2,1018.6,1024.4,0.0,0.0,1434.0,6.6
강화,2024-02-13 21:00,10.8,2.3,230.0,79.0,10.2,7.2,1018.6,1024.4,0.0,0.0,1554.0,5.6
강화,2024-02-13 22:00,8.7,1.7,50.0,88.0,9.9,6.8,1018.8,1024.7,0.0,0.0,974.0,4.5
강화,2024-02-13 23:00,6.9,0.4,0.0,93.0,9.2,5.8,1018.5,1024.4,0.0,0.0,917.0,3.8
강화,2024-02-14 00:00,10.1,1.0,140.0,86.0,10.6,7.8,1018.4,1024.3,8.0,8.0,1312.0,4.8
강화,2024-02-14 01:00,11.3,2.4,180.0,77.0,10.3,7.4,1018.1,1023.9,8.0,8.0,1617.0,5.8
강화,2024-02-14 02:00,11.8,2.1,180.0,74.0,10.2,7.3,1017.9,1023.7,8.0,8.0,1910.0,6.6
강화,2024-02-14 03:00,12.3,2.2,200.0,73.0,10.4,7.5,1017.3,1023.1,8.0,8.0,1811.0,6.9
강화,2024-02-14 04:00,13.5,4.4,230.0,71.0,10.9,8.3,1016.9,1022.7,6.0,6.0,2481.0,7.8
강화,2024-02-14 05:00,13.4,4.5,230.0,72.0,11.0,8.4,1016.6,1022.4,8.0,8.0,2662.0,8.2
강화,2024-02-14 06:00,12.5,2.7,250.0,76.0,10.9,8.3,1016.6,1022.4,8.0,8.0,2332.0,7.9
강화,2024-02-14 07:00,12.3,2.9,250.0,78.0,11.1,8.5,1016.6,1022.4,7.0,7.0,2215.0,7.9
강화,2024-02-14 08:00,11.5,1.5,270.0,80.0,10.8,8.1,1016.9,1022.7,7.0,7.0,2003.0,7.6
강화,2024-02-14 09:00,12.0,2.0,270.0,82.0,11.5,9.0,1017.0,1022.8,8.0,8.0,2120.0,8.4
