지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
295,남해,2024-04-17 09:00,15.3,,,,1.2,,340.0,,49.0,,8.5,4.6,1007.5,,1012.9,,1.0,,,9.0,,,4.0,0.0,,,22.4,,,,,
295,남해,2024-04-17 10:00,16.9,,,,1.7,,360.0,,47.0,,9.0,5.5,1007.8,,1013.2,,1.0,,,9.0,,,6.0,0.0,,,27.3,,,,,
295,남해,2024-04-17 11:00,18.0,,,,1.8,,20.0,,46.0,,9.4,6.1,1007.5,,1012.8,,1.0,,,9.0,,,7.0,3.0,,73.0,28.9,,,,,
295,남해,2024-04-17 12:00,19.2,,,,1.6,,20.0,,40.0,,8.8,5.2,1006.8,,1012.1,,1.0,,,9.0,,,8.0,6.0,,70.0,32.0,,,,,
295,남해,2024-04-17 13:00,20.1,,,,1.8,,90.0,,41.0,,9.6,6.4,1006.5,,1011.8,,1.0,,,9.0,,,9.0,2.0,,68.0,29.4,,,,,
295,남해,2024-04-17 14:00,20.7,,,,1.3,,340.0,,39.0,,9.5,6.2,1006.1,,1011.4,,0.3,,,9.0,,,9.0,3.0,,75.0,27.8,,,,,
295,남해,2024-04-17 15:00,21.4,,,,1.6,,230.0,,32.0,,8.1,4.0,1005.3,,1010.6,,0.4,,,9.0,,,8.0,1.0,,70.0,27.2,,,,,
295,남해,2024-04-17 16:00,20.1,,,,2.3,,230.0,,33.0,,7.7,3.3,1004.5,,1009.8,,0.4,,,9.0,,,10.0,0.0,,,23.4,,,,,
295,남해,2024-04-17 17:00,19.4,,,,1.6,,230.0,,36.0,,8.1,3.9,1004.0,,1009.3,,0.0,,,9.0,,,10.0,0.0,,,21.3,,,,,
295,남해,2024-04-17 18:00,18.7,,,,0.7,,50.0,,45.0,,9.7,6.5,1004.1,,1009.4,,0.0,,,9.0,,,9.0,0.0,,,19.6,,,,,
295,남해,2024-04-17 19:00,17.0,,,,1.1,,290.0,,52.0,,10.0,7.0,1004.2,,1009.6,,0.0,,,9.0,,,8.0,0.0,,,17.0,,,,,
295,남해,2024-04-17 20:00,15.1,,,,0.6,,230.0,,61.0,,10.4,7.6,1004.1,,1009.5,,0.0,,,9.0,,,10.0,0.0,,,15.7,,,,,
295,남해,2024-04-17 21:00,14.4,,,,0.9,,270.0,,65.0,,10.6,7.8,1004.3,,1009.7,,,9.0,,9.0,,,9.0,0.0,,,14.8,,,,,
295,남해,2024-04-17 22:00,13.4,,,,0.9,,270.0,,68.0,,10.4,7.6,1004.3,,1009.7,,,9.0,,9.0,,,6.0,0.0,,,13.9,,,,,
295,남해,2024-04-17 23:00,13.0,,,,0.8,,250.0,,71.0,,10.6,7.8,1004.4,,1009.8,,,9.0,,9.0,,,9.0,0.0,,,13.6,,,,,
295,남해,2024-04-18 00:00,13.4,,,,0.7,,290.0,,69.0,,10.6,7.8,1004.5,,1009.9,,,9.0,,9.0,,,8.0,0.0,,,13.1,,,,,
295,남해,2024-04-18 01:00,12.3,,,,0.3,,0.0,,78.0,,11.1,8.5,1004.3,,1009.8,,,9.0,,9.0,,,8.0,0.0,,,12.5,,,,,
295,남해,2024-04-18 02:00,12.5,,,,0.7,,250.0,,74.0,,10.6,7.9,1003.9,,1009.4,,,9.0,,9.0,,,6.0,0.0,,,11.9,,,,,
295,남해,2024-04-18 03:00,12.1,,,,1.0,,250.0,,76.0,,10.6,7.9,1003.5,,1009.0,,,9.0,,9.0,,,8.0,0.0,,,12.0,,,,,
295,남해,2024-04-18 04:00,11.9,,,,1.6,,270.0,,78.0,,10.8,8.1,1003.4,,1008.9,,,9.0,,9.0,,,6.0,0.0,,,11.5,,,,,
295,남해,2024-04-18 05:00,11.4,,,,0.7,,250.0,,82.0,,11.0,8.4,1003.4,,1008.9,,,9.0,,9.0,,,0.0,0.0,,,10.7,,,,,
295,남해,2024-04-18 06:00,11.1,,,,1.1,,270.0,,83.0,,10.9,8.3,1003.4,,1008.9,,0.0,,,9.0,,,0.0,0.0,,,10.5,,,,,
295,남해,2024-04-18 07:00,12.6,,,,0.7,,290.0,,81.0,,11.8,9.4,1004.2,,1009.7,,0.0,,,9.0,,,0.0,0.0,,,12.2,,,,,
295,남해,2024-04-18 08:00,14.7,,,,0.8,,50.0,,75.0,,12.5,10.3,1004.6,,1010.0,,0.8,,,9.0,,,0.0,0.0,,,17.0,,,,,
295,남해,2024-04-18 09:00,15.7,,,,1.2,,70.0,,63.0,,11.2,8.6,1005.1,,1010.5,,1.0,,,9.0,,,0.0,0.0,,,23.0,,,,,
295,남해,2024-04-18 10:00,18.2,,,,1.4,,50.0,,52.0,,10.8,8.1,1004.9,,1010.2,,1.0,,,9.0,,,0.0,0.0,,,28.8,,,,,
295,남해,2024-04-18 11:00,19.9,,,,1.6,,20.0,,46.0,,10.6,7.9,1004.7,,1010.0,,1.0,,,9.0,,,0.0,0.0,,,32.7,,,,,
295,남해,2024-04-18 12:00,20.9,,,,1.3,,50.0,,46.0,,11.3,8.8,1004.5,,1009.8,,1.0,,,9.0,,,0.0,0.0,,,34.7,,,,,
295,남해,2024-04-18 13:00,22.0,,,,1.5,,90.0,,39.0,,10.2,7.3,1004.1,,1009.4,,1.0,,,9.0,,,0.0,0.0,,,35.6,,,,,
295,남해,2024-04-18 14:00,22.8,,,,1.5,,90.0,,38.0,,10.5,7.7,1003.6,,1008.8,,1.0,,,9.0,,,0.0,0.0,,,34.4,,,,,
295,남해,2024-04-18 15:00,23.1,,,,1.9,,160.0,,41.0,,11.6,9.1,1002.8,,1008.0,,1.0,,,9.0,,,0.0,0.0,,,31.1,,,,,
295,남해,2024-04-18 16:00,21.8,,,,3.4,,230.0,,43.0,,11.2,8.6,1002.4,,1007.7,,1.0,,,9.0,,,0.0,0.0,,,26.6,,,,,
295,남해,2024-04-18 17:00,19.0,,,,4.0,,230.0,,46.0,,10.1,7.1,1003.0,,1008.3,,1.0,,,9.0,,,0.0,0.0,,,21.9,,,,,
295,남해,2024-04-18 18:00,18.2,,,,3.1,,230.0,,49.0,,10.2,7.2,1003.8,,1009.1,,0.8,,,9.0,,,0.0,0.0,,,18.9,,,,,
295,남해,2024-04-18 19:00,17.1,,,,3.0,,230.0,,52.0,,10.1,7.1,1004.9,,1010.3,,0.0,,,9.0,,,0.0,0.0,,,16.6,,,,,
295,남해,2024-04-18 20:00,16.2,,,,0.9,,230.0,,57.0,,10.4,7.6,1006.0,,1011.4,,0.0,,,9.0,,,0.0,0.0,,,15.5,,,,,
295,남해,2024-04-18 21:00,15.5,,,,0.4,,0.0,,58.0,,10.2,7.2,1006.5,,1011.9,,,9.0,,9.0,,,0.0,0.0,,,14.6,,,,,
295,남해,2024-04-18 22:00,14.0,,,,1.1,,270.0,,65.0,,10.4,7.5,1006.9,,1012.3,,,9.0,,9.0,,,0.0,0.0,,,13.8,,,,,
295,남해,2024-04-18 23:00,13.4,,,,0.3,,0.0,,67.0,,10.2,7.3,1007.2,,1012.7,,,9.0,,9.0,,,0.0,0.0,,,13.1,,,,,
295,남해,2024-04-19 00:00,13.5,,,,1.0,,270.0,,66.0,,10.2,7.2,1007.4,,1012.8,,,9.0,,9.0,,,0.0,0.0,,,12.6,,,,,
295,남해,2024-04-19 01:00,12.9,,,,0.9,,270.0,,69.0,,10.2,7.3,1007.4,,1012.9,,,9.0,,9.0,,,0.0,0.0,,,12.2,,,,,
295,남해,2024-04-19 02:00,12.2,,,,1.0,,270.0,,73.0,,10.3,7.4,1006.8,,1012.3,,,9.0,,9.0,,,0.0,0.0,,,11.6,,,,,
295,남해,2024-04-19 03:00,11.8,,,,0.8,,270.0,,76.0,,10.4,7.6,1007.4,,1012.9,,,9.0,,9.0,,,0.0,0.0,,,11.2,,,,,
295,남해,2024-04-19 04:00,11.9,,,,1.1,,250.0,,79.0,,10.9,8.3,1007.2,,1012.7,,,9.0,,9.0,,,0.0,0.0,,,11.0,,,,,
295,남해,2024-04-19 05:00,11.5,,,,0.7,,250.0,,86.0,,11.6,9.2,1007.5,,1013.0,,,9.0,,9.0,,,6.0,6.0,,,11.1,,,,,
295,남해,2024-04-19 06:00,11.4,,,,0.8,,270.0,,88.0,,11.8,9.4,1008.1,,1013.6,,0.0,,,9.0,,,6.0,6.0,,,10.8,,,,,
295,남해,2024-04-19 07:00,12.9,,,,0.2,,0.0,,84.0,,12.4,10.2,1008.6,,1014.1,,0.0,,,9.0,,,5.0,5.0,,,12.7,,,,,
295,남해,2024-04-19 08:00,15.3,,,,0.9,,20.0,,79.0,,13.7,11.6,1008.6,,1014.0,,0.8,,,9.0,,,5.0,5.0,,,19.1,,,,,
295,남해,2024-04-19 09:00,16.1,,,,1.0,,90.0,,78.0,,14.2,12.2,1009.0,,1014.4,,0.8,,,9.0,,,0.0,0.0,,,23.9,,,,,
295,남해,2024-04-19 10:00,18.7,,,,1.0,,70.0,,64.0,,13.7,11.7,1009.0,,1014.3,,1.0,,,9.0,,,4.0,4.0,,,29.6,,,,,
295,남해,2024-04-19 11:00,20.6,,,,1.4,,70.0,,60.0,,14.5,12.5,1008.7,,1014.0,,1.0,,,9.0,,,5.0,5.0,,75.0,33.7,,,,,
295,남해,2024-04-19 12:00,22.4,,,,1.5,,70.0,,50.0,,13.5,11.4,1007.8,,1013.1,,1.0,,,9.0,,,5.0,5.0,,72.0,36.0,,,,,
295,남해,2024-04-19 13:00,24.4,,,,1.3,,70.0,,40.0,,12.2,9.9,1007.0,,1012.2,,1.0,,,9.0,,,2.0,2.0,,74.0,37.6,,,,,
295,남해,2024-04-19 14:00,24.7,,,,1.4,,180.0,,31.0,,9.6,6.4,1006.5,,1011.7,,1.0,,,9.0,,,7.0,3.0,,73.0,36.1,,,,,
295,남해,2024-04-19 15:00,24.6,,,,2.0,,230.0,,31.0,,9.5,6.3,1005.8,,1011.0,,1.0,,,9.0,,,5.0,0.0,,,32.9,,,,,
295,남해,2024-04-19 16:00,24.1,,,,2.0,,250.0,,32.0,,9.5,6.3,1005.4,,1010.6,,0.8,,,9.0,,,7.0,0.0,,,28.3,,,,,
295,남해,2024-04-19 17:00,23.9,,,,1.2,,160.0,,37.0,,10.9,8.3,1005.4,,1010.6,,1.0,,,9.0,,,3.0,0.0,,,24.9,,,,,
295,남해,2024-04-19 18:00,22.2,,,,1.6,,320.0,,41.0,,10.9,8.3,1005.7,,1011.0,,1.0,,,9.0,,,4.0,0.0,,,21.4,,,,,
295,남해,2024-04-19 19:00,18.7,,,,0.8,,250.0,,53.0,,11.4,8.9,1006.2,,1011.5,,0.3,,,9.0,,,4.0,0.0,,,18.0,,,,,
295,남해,2024-04-19 20:00,17.6,,,,1.0,,50.0,,58.0,,11.6,9.2,1006.7,,1012.1,,0.0,,,9.0,,,8.0,0.0,,,16.3,,,,,
295,남해,2024-04-19 21:00,15.6,,,,0.6,,160.0,,65.0,,11.5,9.0,1007.3,,1012.7,,,9.0,,9.0,,,6.0,0.0,,,15.0,,,,,
295,남해,2024-04-19 22:00,15.8,,,,0.8,,250.0,,69.0,,12.4,10.1,1007.8,,1013.2,,,9.0,,9.0,,,9.0,0.0,,,15.2,,,,,
295,남해,2024-04-19 23:00,15.4,,,,0.5,,250.0,,71.0,,12.4,10.1,1007.7,,1013.1,,,9.0,,9.0,,,10.0,0.0,,,14.7,,,,,
295,남해,2024-04-20 00:00,14.6,,,,0.1,,0.0,,66.0,,10.9,8.3,1008.0,,1013.4,,,9.0,,9.0,,,8.0,0.0,,,14.0,,,,,
295,남해,2024-04-20 01:00,15.1,,,,0.6,,200.0,,61.0,,10.4,7.6,1007.6,,1013.0,,,9.0,,9.0,,,10.0,9.0,,63.0,14.4,,,,,
295,남해,2024-04-20 02:00,15.5,,,,0.6,,250.0,,59.0,,10.4,7.5,1006.5,,1011.9,,,9.0,,9.0,,,10.0,2.0,,69.0,14.2,,,,,
295,남해,2024-04-20 03:00,15.6,,,,0.4,,0.0,,57.0,,10.1,7.1,1006.7,,1012.1,,,9.0,,9.0,,,10.0,3.0,,54.0,14.3,,,,,
295,남해,2024-04-20 04:00,14.6,,,,0.6,,110.0,,63.0,,10.4,7.6,1005.7,,1011.1,,,9.0,,9.0,,,10.0,1.0,,52.0,14.3,,,,,
295,남해,2024-04-20 05:00,15.5,,,,0.6,,360.0,,64.0,,11.2,8.7,1005.8,,1011.2,,,9.0,,9.0,,,10.0,7.0,,45.0,14.3,,,,,
295,남해,2024-04-20 06:00,15.2,,,,0.3,,0.0,,78.0,,13.4,11.3,1004.8,,1010.2,,0.0,,,9.0,,,10.0,7.0,,43.0,14.6,,,,,
295,남해,2024-04-20 07:00,15.1,,,,0.7,,290.0,,83.0,,14.2,12.2,1005.0,,1010.4,,0.0,,,9.0,,,10.0,7.0,,36.0,15.6,,,,,
295,남해,2024-04-20 08:00,15.4,,0.0,,0.2,,0.0,,85.0,,14.8,12.8,1006.4,,1011.8,,0.0,,,9.0,,,10.0,1.0,,19.0,16.0,,,,,
295,남해,2024-04-20 09:00,14.7,,1.6,,0.9,,250.0,,95.0,,15.9,13.9,1006.1,,1011.5,,0.0,,,9.0,,,10.0,4.0,,10.0,16.1,,,,,
295,남해,2024-04-20 10:00,15.0,,2.7,,1.2,,320.0,,96.0,,16.3,14.3,1006.3,,1011.7,,0.0,,,9.0,,,10.0,6.0,,4.0,16.7,,,,,
295,남해,2024-04-20 11:00,14.5,,1.5,,1.4,,320.0,,95.0,,15.7,13.7,1005.8,,1011.2,,0.0,,,9.0,,,10.0,9.0,,3.0,16.9,,,,,
295,남해,2024-04-20 12:00,14.0,,4.5,,0.9,,50.0,,97.0,,15.5,13.5,1005.6,,1011.0,,0.0,,,9.0,,,10.0,10.0,,17.0,16.5,,,,,
295,남해,2024-04-20 13:00,15.6,,0.8,,0.7,,360.0,,97.0,,17.2,15.1,1004.6,,1010.0,,0.0,,,9.0,,,10.0,6.0,,4.0,17.6,,,,,
295,남해,2024-04-20 14:00,15.6,,3.8,,1.7,,110.0,,97.0,,17.2,15.1,1003.9,,1009.3,,0.0,,,9.0,,,10.0,10.0,,,17.3,,,,,
295,남해,2024-04-20 15:00,15.5,,1.2,,1.5,,90.0,,97.0,,17.0,15.0,1003.1,,1008.5,,0.0,,,9.0,,,9.0,4.0,,4.0,17.1,,,,,
295,남해,2024-04-20 16:00,15.8,,1.3,,2.0,,160.0,,96.0,,17.2,15.1,1002.4,,1007.8,,0.0,,,9.0,,,10.0,7.0,,71.0,17.9,,,,,
295,남해,2024-04-20 17:00,15.5,,2.6,,2.2,,160.0,,96.0,,16.8,14.8,1002.1,,1007.5,,0.0,,,9.0,,,10.0,2.0,,39.0,17.1,,,,,
295,남해,2024-04-20 18:00,15.1,,0.7,,4.1,,90.0,,97.0,,16.6,14.6,1002.3,,1007.7,,0.0,,,9.0,,,10.0,4.0,,1.0,16.3,,,,,
295,남해,2024-04-20 19:00,14.8,,1.6,,2.8,,90.0,,96.0,,16.1,14.1,1002.7,,1008.1,,0.0,,,9.0,,,5.0,5.0,,2.0,15.8,,,,,
295,남해,2024-04-20 20:00,14.5,,0.4,,1.6,,70.0,,98.0,,16.1,14.1,1002.8,,1008.2,,0.0,,,9.0,,,5.0,2.0,,16.0,15.7,,,,,
295,남해,2024-04-20 21:00,14.4,,0.7,,1.4,,90.0,,99.0,,16.2,14.2,1002.7,,1008.1,,,9.0,,9.0,,,10.0,9.0,,1.0,15.6,,,,,
295,남해,2024-04-20 22:00,14.3,,1.0,,1.2,,70.0,,99.0,,16.1,14.1,1002.7,,1008.1,,,9.0,,9.0,,,5.0,3.0,,54.0,15.6,,,,,
295,남해,2024-04-20 23:00,14.1,,0.8,,2.7,,20.0,,99.0,,15.9,13.9,1002.5,,1007.9,,,9.0,,9.0,,,10.0,10.0,,,15.4,,,,,
295,남해,2024-04-21 00:00,14.1,,0.5,,2.6,,360.0,,99.0,,15.9,13.9,1002.6,,1008.0,,,9.0,,9.0,,,6.0,6.0,,,15.3,,,,,
295,남해,2024-04-21 01:00,14.0,,0.4,,2.8,,360.0,,99.0,,15.8,13.8,1002.7,,1008.1,,,9.0,,9.0,,,10.0,5.0,,37.0,15.2,,,,,
295,남해,2024-04-21 02:00,13.9,,0.4,,2.5,,20.0,,99.0,,15.7,13.7,1002.7,,1008.1,,,9.0,,9.0,,,9.0,9.0,,1.0,15.1,,,,,
295,남해,2024-04-21 03:00,13.9,,0.3,,2.1,,360.0,,99.0,,15.7,13.7,1002.7,,1008.1,,,9.0,,9.0,,,10.0,10.0,,,15.1,,,,,
295,남해,2024-04-21 04:00,13.8,,0.3,,1.6,,340.0,,99.0,,15.6,13.6,1002.8,,1008.2,,,9.0,,9.0,,,10.0,9.0,,,15.1,,,,,
295,남해,2024-04-21 05:00,13.9,,0.3,,1.1,,360.0,,99.0,,15.7,13.7,1002.8,,1008.2,,,9.0,,9.0,,,10.0,10.0,,,15.1,,,,,
295,남해,2024-04-21 06:00,14.0,,0.4,,1.7,,360.0,,99.0,,15.8,13.8,1003.1,,1008.5,,0.0,,,9.0,,,10.0,8.0,,,15.1,,,,,
295,남해,2024-04-21 07:00,14.0,,0.5,,1.6,,20.0,,99.0,,15.8,13.8,1003.5,,1008.9,,0.0,,,9.0,,,10.0,7.0,,,15.3,,,,,
295,남해,2024-04-21 08:00,14.2,,0.4,,2.1,,360.0,,99.0,,16.0,14.0,1004.1,,1009.5,,0.0,,,9.0,,,10.0,10.0,,,15.8,,,,,
295,남해,2024-04-21 09:00,14.3,,0.5,,1.9,,20.0,,99.0,,16.1,14.1,1004.7,,1010.1,,0.0,,,9.0,,,10.0,10.0,,,16.3,,,,,
295,남해,2024-04-21 10:00,14.5,,0.4,,2.0,,20.0,,99.0,,16.3,14.3,1004.9,,1010.3,,0.0,,,9.0,,,10.0,10.0,,,16.7,,,,,
295,남해,2024-04-21 11:00,14.7,,0.6,,1.6,,20.0,,99.0,,16.5,14.5,1004.6,,1010.0,,0.0,,,9.0,,,10.0,3.0,,37.0,16.8,,,,,
295,남해,2024-04-21 12:00,14.9,,0.4,,2.2,,20.0,,99.0,,16.7,14.7,1004.4,,1009.8,,0.0,,,9.0,,,9.0,9.0,,,17.4,,,,,
295,남해,2024-04-21 13:00,15.3,,0.2,,1.4,,20.0,,99.0,,17.2,15.1,1004.6,,1010.0,,0.0,,,9.0,,,9.0,9.0,,1.0,17.5,,,,,
295,남해,2024-04-21 14:00,15.5,,0.3,,1.0,,20.0,,99.0,,17.4,15.3,1004.4,,1009.8,,0.0,,,9.0,,,9.0,5.0,,,17.5,,,,,
295,남해,2024-04-21 15:00,15.5,,0.5,,1.4,,20.0,,99.0,,17.4,15.3,1004.3,,1009.7,,0.0,,,9.0,,,9.0,4.0,,1.0,17.6,,,,,
295,남해,2024-04-21 16:00,15.5,,0.4,,1.2,,20.0,,99.0,,17.4,15.3,1004.2,,1009.6,,0.0,,,9.0,,,9.0,9.0,,,17.3,,,,,
295,남해,2024-04-21 17:00,15.5,,0.5,,1.0,,20.0,,99.0,,17.4,15.3,1004.3,,1009.7,,0.0,,,9.0,,,9.0,9.0,,,17.0,,,,,
295,남해,2024-04-21 18:00,15.5,,0.7,,0.9,,360.0,,99.0,,17.4,15.3,1004.7,,1010.1,,0.0,,,9.0,,,9.0,9.0,,,16.7,,,,,
295,남해,2024-04-21 19:00,15.3,,1.7,,2.1,,360.0,,99.0,,17.2,15.1,1005.2,,1010.6,,0.0,,,9.0,,,7.0,7.0,,,16.2,,,,,
295,남해,2024-04-21 20:00,15.1,,1.9,,1.9,,20.0,,99.0,,16.9,14.9,1005.4,,1010.8,,0.0,,,9.0,,,10.0,10.0,,,16.0,,,,,
295,남해,2024-04-21 21:00,15.1,,1.0,,1.0,,50.0,,99.0,,16.9,14.9,1005.9,,1011.3,,,9.0,,9.0,,,9.0,9.0,,,15.9,,,,,
295,남해,2024-04-21 22:00,15.2,,,9.0,1.4,,360.0,,99.0,,17.0,15.0,1006.4,,1011.8,,,9.0,,9.0,,,9.0,9.0,,2.0,15.8,,,,,
295,남해,2024-04-21 23:00,15.1,,,9.0,1.0,,360.0,,99.0,,16.9,14.9,1006.0,,1011.4,,,9.0,,9.0,,,8.0,8.0,,2.0,15.8,,,,,
295,남해,2024-04-22 00:00,15.0,,,9.0,1.2,,50.0,,98.0,,16.6,14.6,1006.2,,1011.6,,,9.0,,9.0,,,8.0,8.0,,,15.6,,,,,
295,남해,2024-04-22 01:00,15.0,,,,1.4,,360.0,,96.0,,16.3,14.3,1006.4,,1011.8,,,9.0,,9.0,,,9.0,9.0,,2.0,15.5,,,,,
295,남해,2024-04-22 02:00,14.8,,,,1.0,,290.0,,94.0,,15.8,13.8,1006.3,,1011.7,,,9.0,,9.0,,,6.0,6.0,,3.0,15.4,,,,,
295,남해,2024-04-22 03:00,14.5,,,,1.0,,290.0,,94.0,,15.5,13.5,1006.2,,1011.6,,,9.0,,9.0,,,10.0,10.0,,3.0,15.3,,,,,
295,남해,2024-04-22 04:00,14.6,,,,1.1,,320.0,,92.0,,15.3,13.3,1006.4,,1011.8,,,9.0,,9.0,,,10.0,10.0,,7.0,15.2,,,,,
295,남해,2024-04-22 05:00,14.3,,,,1.7,,360.0,,90.0,,14.6,12.6,1006.3,,1011.7,,,9.0,,9.0,,,10.0,10.0,,2.0,15.0,,,,,
295,남해,2024-04-22 06:00,14.1,,,,1.1,,290.0,,92.0,,14.8,12.8,1007.0,,1012.4,,0.0,,,9.0,,,9.0,9.0,,3.0,15.0,,,,,
295,남해,2024-04-22 07:00,14.1,,,,1.0,,290.0,,92.0,,14.8,12.8,1007.5,,1012.9,,0.0,,,9.0,,,10.0,10.0,,3.0,15.1,,,,,
295,남해,2024-04-22 08:00,14.3,,,,1.2,,290.0,,91.0,,14.8,12.8,1007.8,,1013.2,,0.0,,,9.0,,,10.0,10.0,,4.0,15.9,,,,,
295,남해,2024-04-22 09:00,15.2,,,,1.5,,340.0,,86.0,,14.8,12.8,1007.8,,1013.2,,0.0,,,9.0,,,10.0,10.0,,4.0,18.0,,,,,
295,남해,2024-04-22 10:00,15.7,,,,1.2,,340.0,,83.0,,14.8,12.8,1008.0,,1013.4,,0.0,,,9.0,,,9.0,9.0,,4.0,19.7,,,,,
295,남해,2024-04-22 11:00,16.1,,,,1.9,,20.0,,80.0,,14.6,12.6,1008.0,,1013.4,,0.0,,,9.0,,,10.0,10.0,,7.0,21.4,,,,,
295,남해,2024-04-22 12:00,16.3,,,,1.4,,360.0,,80.0,,14.8,12.8,1008.1,,1013.5,,0.0,,,9.0,,,9.0,9.0,,7.0,20.0,,,,,
295,남해,2024-04-22 13:00,16.7,,,,0.8,,50.0,,81.0,,15.4,13.4,1008.2,,1013.6,,0.0,,,9.0,,,10.0,10.0,,6.0,19.7,,,,,
295,남해,2024-04-22 14:00,17.0,,,,2.4,,360.0,,78.0,,15.1,13.1,1007.7,,1013.1,,0.0,,,9.0,,,10.0,10.0,,8.0,21.7,,,,,
295,남해,2024-04-22 15:00,17.7,,,,1.4,,50.0,,73.0,,14.7,12.7,1007.4,,1012.8,,0.0,,,9.0,,,10.0,10.0,,6.0,23.0,,,,,
295,남해,2024-04-22 16:00,17.1,,,,1.7,,360.0,,77.0,,15.0,13.0,1007.6,,1013.0,,0.0,,,9.0,,,10.0,10.0,,7.0,20.2,,,,,
295,남해,2024-04-22 17:00,17.2,,,,1.0,,20.0,,76.0,,14.9,12.9,1007.7,,1013.1,,0.0,,,9.0,,,9.0,9.0,,7.0,19.2,,,,,
295,남해,2024-04-22 18:00,16.9,,,,1.4,,50.0,,75.0,,14.4,12.4,1007.8,,1013.2,,0.0,,,9.0,,,9.0,9.0,,7.0,18.5,,,,,
295,남해,2024-04-22 19:00,16.2,,,,1.2,,70.0,,74.0,,13.6,11.5,1007.8,,1013.2,,0.0,,,9.0,,,6.0,6.0,,8.0,16.7,,,,,
295,남해,2024-04-22 20:00,15.5,,,,0.5,,90.0,,82.0,,14.4,12.4,1008.5,,1013.9,,0.0,,,9.0,,,6.0,6.0,,8.0,16.2,,,,,
295,남해,2024-04-22 21:00,15.0,,,,0.7,,90.0,,81.0,,13.7,11.7,1009.2,,1014.6,,,9.0,,9.0,,,4.0,4.0,,8.0,14.8,,,,,
295,남해,2024-04-22 22:00,14.9,,,,1.2,,360.0,,83.0,,14.0,12.0,1009.3,,1014.8,,,9.0,,9.0,,,6.0,5.0,,10.0,14.7,,,,,
295,남해,2024-04-22 23:00,14.3,,,,0.9,,320.0,,85.0,,13.8,11.8,1009.3,,1014.7,,,9.0,,9.0,,,6.0,6.0,,10.0,14.1,,,,,
295,남해,2024-04-23 00:00,13.3,,,,0.7,,340.0,,89.0,,13.6,11.5,1009.4,,1014.9,,,9.0,,9.0,,,6.0,0.0,,,13.3,,,,,
295,남해,2024-04-23 01:00,12.9,,,,0.6,,360.0,,89.0,,13.2,11.1,1009.2,,1014.7,,,9.0,,9.0,,,8.0,0.0,,,12.8,,,,,
295,남해,2024-04-23 02:00,12.5,,,,0.4,,0.0,,90.0,,12.9,10.8,1008.9,,1014.4,,,9.0,,9.0,,,8.0,1.0,,54.0,12.4,,,,,
295,남해,2024-04-23 03:00,12.2,,,,0.9,,20.0,,89.0,,12.6,10.4,1008.4,,1013.9,,,9.0,,9.0,,,6.0,0.0,,,12.1,,,,,
295,남해,2024-04-23 04:00,12.4,,,,1.8,,20.0,,86.0,,12.4,10.1,1008.2,,1013.7,,,9.0,,9.0,,,6.0,1.0,,9.0,12.1,,,,,
295,남해,2024-04-23 05:00,11.9,,,,1.7,,20.0,,87.0,,12.0,9.7,1007.9,,1013.4,,,9.0,,9.0,,,8.0,5.0,,8.0,11.9,,,,,
295,남해,2024-04-23 06:00,11.8,,,,1.5,,360.0,,88.0,,12.1,9.8,1007.8,,1013.3,,0.0,,,9.0,,,7.0,5.0,,8.0,11.8,,,,,
295,남해,2024-04-23 07:00,12.3,,,,2.0,,20.0,,86.0,,12.3,10.0,1008.0,,1013.5,,0.0,,,9.0,,,5.0,0.0,,,12.6,,,,,
295,남해,2024-04-23 08:00,13.7,,,,1.8,,20.0,,81.0,,12.6,10.4,1007.9,,1013.3,,0.7,,,9.0,,,6.0,0.0,,,17.0,,,,,
295,남해,2024-04-23 09:00,14.0,,,,2.9,,20.0,,76.0,,12.1,9.8,1007.9,,1013.3,,0.8,,,9.0,,,8.0,1.0,,17.0,19.5,,,,,
295,남해,2024-04-23 10:00,15.7,,,,2.6,,20.0,,68.0,,12.1,9.8,1007.6,,1013.0,,0.2,,,9.0,,,8.0,6.0,,12.0,22.9,,,,,
295,남해,2024-04-23 11:00,17.0,,,,2.4,,70.0,,62.0,,11.9,9.6,1007.1,,1012.5,,0.7,,,9.0,,,7.0,2.0,,13.0,29.1,,,,,
295,남해,2024-04-23 12:00,17.3,,,,2.7,,90.0,,57.0,,11.2,8.6,1006.4,,1011.8,,0.2,,,9.0,,,9.0,9.0,,13.0,25.5,,,,,
295,남해,2024-04-23 13:00,17.8,,,,1.9,,70.0,,59.0,,11.9,9.6,1005.7,,1011.0,,0.0,,,9.0,,,9.0,9.0,,13.0,24.7,,,,,
295,남해,2024-04-23 14:00,17.9,,,,1.8,,70.0,,59.0,,12.0,9.7,1004.8,,1010.1,,0.0,,,9.0,,,9.0,9.0,,13.0,24.2,,,,,
